trans_id,buyer_id,buyer,level1,level2,level3,supplier,supplier_id,proclass_code,proclass_title,proclass_level1,proclass_level2,proclass_level3,date,amount
DFT004_DFT_gov_2018_11_1632,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-11-01,50078.08
DFT004_DFT_gov_2018_12_519,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,1198470.43
DFT004_DFT_gov_2018_12_520,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,887184
DFT004_DFT_gov_2018_12_523,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,191272.14
DFT004_DFT_gov_2018_12_525,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,201000,Financial Services - Accountancy,Financial Services,Accountancy,,2018-12-01,61146.1
DFT004_DFT_gov_2018_12_526,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,27478.2
DFT004_DFT_gov_2019_01_252,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-01-01,291672
DFT004_DFT_gov_2018_12_814,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,57000
DFT004_DFT_gov_2019_01_969,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-01-01,26144.5
DFT004_DFT_gov_2019_01_635,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-01-01,52080
DFT004_DFT_gov_2019_01_640,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-01-01,46800
DFT004_DFT_gov_2019_01_653,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,250010,Housing Management - Letting  / Estate Agents,Housing Management,Letting  / Estate Agents,,2019-01-01,41586.86
DFT004_DFT_gov_2019_01_603,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-01-01,75493.98
DFT004_DFT_gov_2019_02_346,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-02-01,29226.96
DFT004_DFT_gov_2019_01_609,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-01-01,73490.22
DFT004_DFT_gov_2019_02_266,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-02-01,558345.6
DFT004_DFT_gov_2019_02_351,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-02-01,30033.59
DFT004_DFT_gov_2019_02_403,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-02-01,64019.6
DID030_DFID_gov_2018_12_967,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,176064
DFT004_DFT_gov_2019_02_482,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-02-01,404700
DFT004_DFT_gov_2019_02_488,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-02-01,622842
DID030_DFID_gov_2018_12_968,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,73360
DID030_DFID_gov_2018_12_969,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,44017
DID030_DFID_gov_2018_12_970,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,73360
DID030_DFID_gov_2018_12_971,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,3337
DID030_DFID_gov_2018_12_972,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,1796
DID030_DFID_gov_2018_12_973,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,94804
DID030_DFID_gov_2018_12_974,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,39501
DID030_DFID_gov_2018_12_975,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,23700
DID030_DFID_gov_2018_12_976,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,39501
DID030_DFID_gov_2018_12_977,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,24941
DID030_DFID_gov_2018_12_978,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,59000
DID030_DFID_gov_2018_12_979,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,42250
DID030_DFID_gov_2018_12_980,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,100536
E4602_CCC_gov_2019_05_1037,E4602_CCC_gov,COVENTRY CITY COUNCIL,Local Government,WEST MIDLANDS,Coventry,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,37000
DID030_DFID_gov_2019_02_622,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-02-01,1673.35
DID030_DFID_gov_2019_02_623,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-02-01,23700
DID030_DFID_gov_2019_02_624,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-02-01,23700.95
DID030_DFID_gov_2019_02_625,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-02-01,44016.05
DID030_DFID_gov_2019_02_626,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-02-01,44017
DID030_DFID_gov_2019_02_627,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-02-01,3107.65
NFTRXW_STHNFT_gov_2018_03_1164,NFTRXW_STHNFT_gov,SHREWSBURY AND TELFORD HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-03-01,2250
E1731_BADBC_gov_2019_03_1407,E1731_BADBC_gov,BASINGSTOKE AND DEANE BOROUGH COUNCIL,Local Government,SOUTH EAST,Hampshire,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-03-01,20000
NFTRXW_STHNFT_gov_2018_03_1773,NFTRXW_STHNFT_gov,SHREWSBURY AND TELFORD HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-03-01,1500
NFTRXW_STHNFT_gov_2018_03_1772,NFTRXW_STHNFT_gov,SHREWSBURY AND TELFORD HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-03-01,1500
NFTRXW_STHNFT_gov_2018_03_1771,NFTRXW_STHNFT_gov,SHREWSBURY AND TELFORD HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-03-01,-1500
FTRYRX_WSHNHSFT_gov_2019_03_23,FTRYRX_WSHNHSFT_gov,WESTERN SUSSEX HOSPITALS NHSFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-03-01,35400
NFTRXW_STHNFT_gov_2018_03_83,NFTRXW_STHNFT_gov,SHREWSBURY AND TELFORD HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-03-01,26250
NFTRXW_STHNFT_gov_2018_03_328,NFTRXW_STHNFT_gov,SHREWSBURY AND TELFORD HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-03-01,7500
NFTRXW_STHNFT_gov_2018_03_249,NFTRXW_STHNFT_gov,SHREWSBURY AND TELFORD HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-03-01,11250
DES022_DFE_gov_2017_08_340,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-08-01,171186.84
FTRPYX_TRMNHSFT_gov_2019_05_52,FTRPYX_TRMNHSFT_gov,THE ROYAL MARSDEN NHSFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,35190
MOD017_MOD_gov_2019_03_199,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-03-01,563705.26
MOD017_MOD_gov_2019_04_263,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,439090
MOD017_MOD_gov_2019_04_532,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,174550
NFTRQ6_RLBUNFT_gov_2018_12_29,NFTRQ6_RLBUNFT_gov,ROYAL LIVERPOOL AND BROADGREEN UNIVERSIT NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-12-01,69273
FTRJLX_NLGHNHSFT_gov_2019_10_531,FTRJLX_NLGHNHSFT_gov,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,NHS,,,DELOITTE LLP,OC303675,Not Classified,,,,,2019-10-01,24600
NFTRXW_STHNFT_gov_2018_03_486,NFTRXW_STHNFT_gov,SHREWSBURY AND TELFORD HOSPITALS NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-03-01,5250
MOD017_MOD_gov_2019_03_137,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-03-01,927456
MOD017_MOD_gov_2019_04_124,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,1164706.2
MOD017_MOD_gov_2019_04_745,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,100695
MOD017_MOD_gov_2019_04_1201,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,41760
MOD017_MOD_gov_2019_04_1926,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,7560
DES022_DFE_gov_2017_08_341,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-08-01,171233.36
DES022_DFE_gov_2017_08_342,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-08-01,34237.37
DES022_DFE_gov_2017_12_592,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-12-01,196376.08
DID030_DFID_gov_2019_03_1157,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-03-01,5793.33
E0501_PCC_gov_2019_06_870,E0501_PCC_gov,PETERBOROUGH CITY COUNCIL,Local Government,EAST OF ENGLAND,Cambridgeshire,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-06-01,26774
E0501_PCC_gov_2019_06_871,E0501_PCC_gov,PETERBOROUGH CITY COUNCIL,Local Government,EAST OF ENGLAND,Cambridgeshire,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-06-01,11063.5
E2701_COYC_gov_2017_06_4146,E2701_COYC_gov,CITY OF YORK COUNCIL,Local Government,YORKSHIRE & HUMBER,City of York,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-06-01,39000
E0501_PCC_gov_2019_06_1242,E0501_PCC_gov,PETERBOROUGH CITY COUNCIL,Local Government,EAST OF ENGLAND,Cambridgeshire,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-06-01,12000
DFT004_DFT_gov_2019_04_907,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,703764
DFT004_DFT_gov_2019_04_946,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,28995.91
DFT004_DFT_gov_2019_04_834,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,57000
DFT004_DFT_gov_2019_04_835,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,57000
DFT004_DFT_gov_2019_04_1002,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,112975.54
DFT004_DFT_gov_2019_04_841,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,71565.17
DFT004_DFT_gov_2019_04_842,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,71957.58
DFT004_DFT_gov_2019_04_967,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,127666.42
DFT004_DFT_gov_2019_04_968,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,68604.04
DFT004_DFT_gov_2019_04_1035,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,34038.38
DFT004_DFT_gov_2019_04_1011,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,34003.9
DFT004_DFT_gov_2019_04_1101,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,154503.53
DFT004_DFT_gov_2019_05_374,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,62173.1
DFT004_DFT_gov_2019_04_1112,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,34838.1
DES022_DFE_gov_2018_01_476,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-01-01,35980
DFT004_DFT_gov_2019_04_1055,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,912384
DFT004_DFT_gov_2019_04_1225,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,138060
DFT004_DFT_gov_2019_04_1226,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,118800
DFT004_DFT_gov_2019_04_1227,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,53280
DFT004_DFT_gov_2019_04_1228,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-04-01,114480
DFT004_DFT_gov_2019_05_179,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,135020.4
DFT004_DFT_gov_2019_05_375,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,52950
DFT004_DFT_gov_2019_05_679,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-05-01,967662
